uri,total_count,sources
https://soilwise-he.github.io/soil-health#Sedimentation,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Magnesium,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#ElectricConductivity,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilPAvailability,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Zinc,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#NutrientBufferingCapacity,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NLeaching,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilMechanicalBehaviour,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Gullies,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilLayers,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#OrganicMatterAccumulation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Podsols,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#AnthropogenicErosion,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Fertiliser,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#OrganicMaterial,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Metalloids,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#NImmobilisation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilFaunalCommunities,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NitrogenAvailability,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilCarbonPools,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Macrofauna,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilNutrientAccumulation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#ForestLand,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#MicrobialCarbon,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SOCDecomposition,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SOMCNRatio,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#FrostHeave,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#Necrosols,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#GasExchange,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilCarbonCycle,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#FungalBiomass,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#MicrobialCommunityComposition,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Fungi,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Stratification,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Grassland,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilNAvailability,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Groundwater,3,"gpt-4o, keywords, thesauri"
https://soilwise-he.github.io/soil-health#GroundwaterRecharge,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#RootTurnover,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#BulkSoils,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#RiverFloodplainSoils,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NitrateSorption,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilCarbonStorage,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Nickel,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#ChemicalPersistence,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Hyphae,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Immobilisation,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilCationContent,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#PAccumulation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#BaitlaminaMethod,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Landslides,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#ClayMineralogy,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilRemediation,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Lead,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#CarbonPool,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Denitrifiers,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Litter,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#LandUseIntensity,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#CarbonInput,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#CultivatedSoils,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Stones,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#StoneContent,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Trafficability,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NStorage,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NutrientStorage,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Mercury,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SurfaceWater,3,"gpt-4o, keywords, thesauri"
https://soilwise-he.github.io/soil-health#AmmoniaOxidisers,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Microorganisms,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#CSequestration,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#VegetationCover,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Nematodes,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#NPRatios,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NitricOxide,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#PotassiumCations,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilSalinisation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#OrganicCompounds,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilProduction,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#Oxides,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Toluene,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#NFertilisation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#PollutantDistribution,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#NitrateN,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#FungalMycelia,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SubsoilDeformation,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilTypes,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#Salts,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilPhysicalFunctions,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilCapability,3,"gpt-4.1, gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#Sodium,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#OrganicPollutants,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#PWeathering,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#NDeposition,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#MacroSoilInvertebrates,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#AirExchange,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#ForestFloors,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SoilProcesses,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#CarbonAvailability,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#LitterBags,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#SulphuricAcid,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#OrganicSolids,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#TrophicGroups,3,"gpt-4.1, keywords, thesauri"
https://soilwise-he.github.io/soil-health#MineralCompounds,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#ErodedMaterial,3,"gpt-4.1, gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#AbioticEnvironment,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Abundance,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Acids,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Carbon,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Water,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AgriculturalIntensification,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AgriculturalLand,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Biodiversity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AgriculturalLandManagement,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Respiration,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AgriculturalPolicies,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AgriculturalPractices,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MullHumusForm,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Agriculture,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Urbanisation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Air,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AirQuality,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Algae,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#FoodProduction,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Aluminium,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Plants,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Vegetation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EcosystemServices,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EnvironmentalDegradation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AnimalHealth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AnimalProducts,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#HumicOhHorizon,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Animals,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Antibiotics,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PoreGeometry,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#FoodSecurity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AquaticEcosystems,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilNutrientPools,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Albeluvisols,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterConservation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Archaea,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EphemeralGullyErosion,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SurfacePermeability,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#ExchangeableSodium,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilOrganicCarbonPool,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Atmosphere,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SubsurfaceFlow,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Bacteria,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#FossilSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EcosystemFunctions,2,"gpt-4o, keywords"
https://soilwise-he.github.io/soil-health#RelictSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Contamination,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilNutrientLoss,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#HydrologicalCycle,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Productivity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Cultivation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SolubleSaltConcentration,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilTexturalClasses,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilProtection,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PoreContinuity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilMatrix,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PersistentOrganicPollutants,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#BuildingConstruction,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EnvironmentalQuality,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Buildings,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AcidNeutralizationCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PedogenicProcesses,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#WaterPurification,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#RegulatingServices,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#HotWaterExtractableCarbon,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Catchments,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilPhysicalStructure,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilTemperatureFluctuations,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#OrganicLayer,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#ChemicalEquilibrium,2,"gpt-4o, thesauri"
https://soilwise-he.github.io/soil-health#SoilRehabilitation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MineralisableNitrogen,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Chlorophyll,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilSurface,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#HumanHealth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#MagnesiumCations,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilFunctioning,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Climate,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#ClimateChange,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#ClimateResilience,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#ClimateChangeMitigation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#ClimateRegulation,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SpeciesDiversity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#UnsaturatedHydraulicConductivity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#AcidPrecipitation,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#ConiferousForests,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Consistency,2,"gpt-4.1, thesauri"
https://soilwise-he.github.io/soil-health#SoilCNRatios,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Consumption,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Tetrachloroethylene,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Liming,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Continent,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AllochthonousMaterials,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#CropResidueInput,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#ContinentalClimate,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AlluvialDeposits,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PlantNutrients,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#Cooling,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Copper,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#WaterStorageCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#CropGrowth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#LandCoverChange,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#CropProduction,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilBufferCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#AirPermeability,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Crops,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilBuffering,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilErodibility,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#NaturalSoils,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#DNAExtraction,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Iron,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Dams,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SOCLosses,2,"gpt-4.1, keywords"
https://soilwise-he.github.io/soil-health#DeciduousForests,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#TopsoilCompaction,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilBiochemicalProcesses,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#CalciumCations,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Disturbance,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Distribution,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#CoarseMineralFragmentContent,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SubsoilCompaction,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#DrinkingWater,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Drought,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#AzonalSoils,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#DryCleaning,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#BacterialBiomass,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilAcidNeutralisingCapacity,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Drying,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Earth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EcologicalIndicators,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Ecology,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EcosystemDiversity,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#DDT,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EcosystemFunctioning,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EcosystemHealth,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilDwellingOrganisms,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EcosystemRestoration,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PipingErosion,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EcosystemStability,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Ecosystems,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilBiomass,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PCDD,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Energy,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Microbiome,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PhysicalSoilParameters,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#EnvironmentalConditions,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EnvironmentalFactors,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Methane,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#EnvironmentalPollution,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Infrastructure,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#SoilFaunaBiomass,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#SoilOrganismAbundance,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Rooting,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Eubacteria,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#GreenhouseGasEmissions,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#OrganicResidueCover,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#Forests,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#Farmers,2,"keywords, thesauri"
https://soilwise-he.github.io/soil-health#PAHs,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#PerfluorooctanoicAcid,2,"gpt-4.1, gpt-4o"
https://soilwise-he.github.io/soil-health#FertiliserApplication,2,"keywords, thesauri"
